YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2022,3,9,1,4,9/1/2022 12:00:00 AM,9E,N200PQ,5314,10721,1072102,30721,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,,,1854,,,,,,1800-1859,1.00,A,,369.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,9E,N200PQ,5314,10821,1082106,30852,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,,,2135,,,,,,2100-2159,1.00,A,,369.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,9E,N294PQ,5199,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1406,4.00,1406,1410,4.00,4.00,0.00,0,1400-1459,0.00,,37.00,184.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,9E,N294PQ,5199,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1131,6.00,1146,1137,-9.00,0.00,0.00,-1,1100-1159,0.00,,37.00,184.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,9E,N296PQ,5449,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1854,25.00,1845,1919,34.00,34.00,1.00,2,1800-1859,0.00,,49.00,184.00,0.00,0.00,34.00,0.00,0.00
2022,3,9,1,4,9/1/2022 12:00:00 AM,9E,N296PQ,5449,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1605,6.00,1629,1611,-18.00,0.00,0.00,-2,1600-1659,0.00,,36.00,184.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,9E,N308PQ,4996,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,0702,21.00,0729,0723,-6.00,0.00,0.00,-1,0700-0759,0.00,,39.00,184.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,9E,N600LR,4988,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0033,8.00,0018,0041,23.00,23.00,1.00,1,0001-0559,0.00,,43.00,184.00,23.00,0.00,0.00,0.00,0.00
2022,3,9,1,4,9/1/2022 12:00:00 AM,AA,N125AA,2251,11298,1129806,30194,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0129,7.00,2248,0136,168.00,168.00,1.00,11,2200-2259,0.00,,147.00,1217.00,0.00,64.00,0.00,0.00,104.00
2022,3,9,1,4,9/1/2022 12:00:00 AM,AA,N151UW,1403,10821,1082106,30852,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,0847,17.00,0917,0904,-13.00,0.00,0.00,-1,0900-0959,0.00,,157.00,1217.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,AA,N153AN,2314,10821,1082106,30852,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2004,33.00,1758,2037,159.00,159.00,1.00,10,1700-1759,0.00,,191.00,1217.00,0.00,119.00,40.00,0.00,0.00
2022,3,9,1,4,9/1/2022 12:00:00 AM,AA,N153AN,2314,11298,1129806,30194,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1428,5.00,1443,1433,-10.00,0.00,0.00,-1,1400-1459,0.00,,151.00,1217.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,AA,N508AY,2799,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2345,10.00,2358,2355,-3.00,0.00,0.00,-1,2300-2359,0.00,,53.00,361.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,AA,N538UW,1588,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0817,5.00,0844,0822,-22.00,0.00,0.00,-2,0800-0859,0.00,,58.00,361.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,AA,N542UW,1251,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0722,5.00,0748,0727,-21.00,0.00,0.00,-2,0700-0759,0.00,,58.00,361.00,,,,,
2022,3,9,1,4,9/1/2022 12:00:00 AM,AA,N544UW,1223,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1318,3.00,1339,1321,-18.00,0.00,0.00,-2,1300-1359,0.00,,59.00,361.00,,,,,
