YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,4,12,1,5,12/1/2023 12:00:00 AM,9E,N184GJ,5073,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1057,17.00,1128,1114,-14.00,0.00,0.00,-1,1100-1159,0.00,,43.00,184.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,9E,N184GJ,5073,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0857,5.00,0922,0902,-20.00,0.00,0.00,-2,0900-0959,0.00,,39.00,184.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,9E,N187GJ,5387,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,0715,30.00,0729,0745,16.00,16.00,1.00,1,0700-0759,0.00,,43.00,184.00,0.00,0.00,16.00,0.00,0.00
2023,4,12,1,5,12/1/2023 12:00:00 AM,9E,N308PQ,5089,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1830,29.00,1839,1859,20.00,20.00,1.00,1,1800-1859,0.00,,50.00,184.00,0.00,0.00,20.00,0.00,0.00
2023,4,12,1,5,12/1/2023 12:00:00 AM,9E,N308PQ,5089,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1600,7.00,1618,1607,-11.00,0.00,0.00,-1,1600-1659,0.00,,44.00,184.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,9E,N901XJ,5131,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2208,8.00,2232,2216,-16.00,0.00,0.00,-2,2200-2259,0.00,,41.00,184.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,AA,N156UW,2758,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0813,6.00,0758,0819,21.00,21.00,1.00,1,0700-0759,0.00,,68.00,361.00,0.00,0.00,21.00,0.00,0.00
2023,4,12,1,5,12/1/2023 12:00:00 AM,AA,N184US,1232,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1629,7.00,1634,1636,2.00,2.00,0.00,0,1600-1659,0.00,,53.00,361.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,AA,N301PA,2314,10821,1082106,30852,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1754,17.00,1807,1811,4.00,4.00,0.00,0,1800-1859,0.00,,191.00,1217.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,AA,N301PA,2314,11298,1129806,30194,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1355,7.00,1437,1402,-35.00,0.00,0.00,-2,1400-1459,0.00,,131.00,1217.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,AA,N302SA,738,13303,1330303,32467,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2345,6.00,2357,2351,-6.00,0.00,0.00,-1,2300-2359,0.00,,123.00,946.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,AA,N315RJ,1183,10821,1082106,30852,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,0814,6.00,0847,0820,-27.00,0.00,0.00,-2,0800-0859,0.00,,130.00,946.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,AA,N829NN,1268,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1040,5.00,1104,1045,-19.00,0.00,0.00,-2,1100-1159,0.00,,66.00,361.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,AA,N829NN,1268,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0812,5.00,0837,0817,-20.00,0.00,0.00,-2,0800-0859,0.00,,54.00,361.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,AA,N849NN,1495,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1530,9.00,1534,1539,5.00,5.00,0.00,0,1500-1559,0.00,,70.00,361.00,,,,,
2023,4,12,1,5,12/1/2023 12:00:00 AM,AA,N849NN,1495,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1300,5.00,1312,1305,-7.00,0.00,0.00,-1,1300-1359,0.00,,54.00,361.00,,,,,
