YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2022,4,11,1,2,11/1/2022 12:00:00 AM,9E,N132EV,5199,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1218,18.00,1236,1236,0.00,0.00,0.00,0,1200-1259,0.00,,45.00,184.00,,,,,
2022,4,11,1,2,11/1/2022 12:00:00 AM,9E,N132EV,5199,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1013,5.00,1032,1018,-14.00,0.00,0.00,-1,1000-1059,0.00,,39.00,184.00,,,,,
2022,4,11,1,2,11/1/2022 12:00:00 AM,9E,N184GJ,5449,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1825,10.00,1845,1835,-10.00,0.00,0.00,-1,1800-1859,0.00,,43.00,184.00,,,,,
2022,4,11,1,2,11/1/2022 12:00:00 AM,9E,N184GJ,5449,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1559,5.00,1616,1604,-12.00,0.00,0.00,-1,1600-1659,0.00,,37.00,184.00,,,,,
2022,4,11,1,2,11/1/2022 12:00:00 AM,9E,N901XJ,4996,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,0719,38.00,0736,0757,21.00,21.00,1.00,1,0700-0759,0.00,,44.00,184.00,0.00,0.00,21.00,0.00,0.00
2022,4,11,1,2,11/1/2022 12:00:00 AM,9E,N932XJ,4988,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2345,12.00,0008,2357,-11.00,0.00,0.00,-1,0001-0559,0.00,,34.00,184.00,,,,,
2022,4,11,1,2,11/1/2022 12:00:00 AM,AA,N152UW,1223,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1308,5.00,1335,1313,-22.00,0.00,0.00,-2,1300-1359,0.00,,63.00,361.00,,,,,
2022,4,11,1,2,11/1/2022 12:00:00 AM,AA,N152UW,1223,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1052,6.00,1112,1058,-14.00,0.00,0.00,-1,1100-1159,0.00,,52.00,361.00,,,,,
2022,4,11,1,2,11/1/2022 12:00:00 AM,AA,N156UW,1477,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2038,6.00,2036,2044,8.00,8.00,0.00,0,2000-2059,0.00,,70.00,361.00,,,,,
2022,4,11,1,2,11/1/2022 12:00:00 AM,AA,N165US,1232,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1136,5.00,1156,1141,-15.00,0.00,0.00,-1,1100-1159,0.00,,63.00,361.00,,,,,
