YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,3,7,1,6,7/1/2023 12:00:00 AM,9E,N301PQ,5304,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1935,13.00,1835,1948,73.00,73.00,1.00,4,1800-1859,0.00,,47.00,184.00,0.00,19.00,34.00,0.00,20.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,9E,N301PQ,5304,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1643,3.00,1626,1646,20.00,20.00,1.00,1,1600-1659,0.00,,52.00,184.00,15.00,0.00,5.00,0.00,0.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,9E,N309PQ,5306,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0049,6.00,2338,0055,77.00,77.00,1.00,5,2300-2359,0.00,,38.00,184.00,0.00,0.00,0.00,0.00,77.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,9E,N917XJ,5246,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,0803,6.00,0829,0809,-20.00,0.00,0.00,-2,0800-0859,0.00,,40.00,184.00,,,,,
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N173US,2448,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0801,6.00,2152,0807,615.00,615.00,1.00,12,2100-2159,0.00,,56.00,361.00,21.00,0.00,0.00,0.00,594.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N324RA,2424,13303,1330303,32467,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0041,7.00,2356,0048,52.00,52.00,1.00,3,2300-2359,0.00,,133.00,946.00,0.00,52.00,0.00,0.00,0.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N335PH,2314,10821,1082106,30852,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1744,18.00,1748,1802,14.00,14.00,0.00,0,1700-1759,0.00,,170.00,1217.00,,,,,
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N335PH,2314,11298,1129806,30194,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1414,5.00,1432,1419,-13.00,0.00,0.00,-1,1400-1459,0.00,,160.00,1217.00,,,,,
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N342RX,1183,10821,1082106,30852,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,0835,9.00,0852,0844,-8.00,0.00,0.00,-1,0800-0859,0.00,,121.00,946.00,,,,,
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N357PV,2251,11298,1129806,30194,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0018,5.00,2305,0023,78.00,78.00,1.00,5,2300-2359,0.00,,141.00,1217.00,78.00,0.00,0.00,0.00,0.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N521UW,1002,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0942,14.00,1004,0956,-8.00,0.00,0.00,-1,1000-1059,0.00,,60.00,361.00,,,,,
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N563UW,1318,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2255,6.00,1924,2301,217.00,217.00,1.00,12,1900-1959,0.00,,63.00,361.00,27.00,0.00,4.00,0.00,186.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N563UW,1464,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2004,8.00,1831,2012,101.00,101.00,1.00,6,1800-1859,0.00,,80.00,361.00,0.00,5.00,11.00,0.00,85.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N563UW,1464,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1732,4.00,1611,1736,85.00,85.00,1.00,5,1600-1659,0.00,,107.00,361.00,0.00,0.00,39.00,0.00,46.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N563UW,1518,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0058,8.00,2148,0106,198.00,198.00,1.00,12,2100-2159,0.00,,56.00,361.00,0.00,0.00,0.00,0.00,198.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N829NN,1588,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0812,6.00,0812,0818,6.00,6.00,0.00,0,0800-0859,0.00,,56.00,361.00,,,,,
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N849NN,2799,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0038,5.00,2352,0043,51.00,51.00,1.00,3,2300-2359,0.00,,57.00,361.00,49.00,0.00,2.00,0.00,0.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N865NN,1403,10821,1082106,30852,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,0912,17.00,0925,0929,4.00,4.00,0.00,0,0900-0959,0.00,,174.00,1217.00,,,,,
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N882NN,1223,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1204,9.00,1157,1213,16.00,16.00,1.00,1,1100-1159,0.00,,59.00,361.00,0.00,0.00,0.00,0.00,16.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N882NN,1223,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0959,4.00,0907,1003,56.00,56.00,1.00,3,0900-0959,0.00,,62.00,361.00,20.00,0.00,0.00,0.00,36.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N898NN,2430,13930,1393008,30977,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2158,7.00,2143,2205,22.00,22.00,1.00,1,2100-2159,0.00,,78.00,622.00,22.00,0.00,0.00,0.00,0.00
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N916NN,2750,10821,1082106,30852,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,0637,13.00,0716,0650,-26.00,0.00,0.00,-2,0700-0759,0.00,,92.00,622.00,,,,,
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N959AN,2316,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1514,14.00,1514,1528,14.00,14.00,0.00,0,1500-1559,0.00,,56.00,361.00,,,,,
2023,3,7,1,6,7/1/2023 12:00:00 AM,AA,N959AN,2316,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1308,6.00,1252,1314,22.00,22.00,1.00,1,1200-1259,0.00,,62.00,361.00,22.00,0.00,0.00,0.00,0.00
