YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2022,1,3,1,2,3/1/2022 12:00:00 AM,9E,N166PQ,5206,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,0642,10.00,0720,0652,-28.00,0.00,0.00,-2,0700-0759,0.00,,36.00,184.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,9E,N200PQ,5214,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2251,5.00,2304,2256,-8.00,0.00,0.00,-1,2300-2359,0.00,,47.00,184.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,9E,N927XJ,5199,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1141,6.00,1209,1147,-22.00,0.00,0.00,-2,1200-1259,0.00,,37.00,184.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,9E,N927XJ,5199,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1003,4.00,1005,1007,2.00,2.00,0.00,0,1000-1059,0.00,,43.00,184.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,9E,N935XJ,5449,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1810,6.00,1826,1816,-10.00,0.00,0.00,-1,1800-1859,0.00,,39.00,184.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,9E,N935XJ,5449,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1549,5.00,1604,1554,-10.00,0.00,0.00,-1,1600-1659,0.00,,39.00,184.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N186US,617,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1812,7.00,1818,1819,1.00,1.00,0.00,0,1800-1859,0.00,,59.00,361.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N4005X,1283,10821,1082106,30852,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,2149,7.00,2021,2156,95.00,95.00,1.00,6,2000-2059,0.00,,132.00,946.00,1.00,0.00,0.00,0.00,94.00
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N4005X,1283,13303,1330303,32467,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1835,4.00,1652,1839,107.00,107.00,1.00,7,1600-1659,0.00,,134.00,946.00,88.00,0.00,3.00,0.00,16.00
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N801NN,1183,10821,1082106,30852,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,0923,31.00,0931,0954,23.00,23.00,1.00,1,0900-0959,0.00,,139.00,946.00,0.00,0.00,23.00,0.00,0.00
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N810NN,2365,13303,1330303,32467,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2354,7.00,2351,0001,10.00,10.00,0.00,0,2300-2359,0.00,,132.00,946.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N834NN,1213,11298,1129806,30194,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1830,6.00,1833,1836,3.00,3.00,0.00,0,1800-1859,0.00,,148.00,1217.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N892NN,2314,10821,1082106,30852,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1711,7.00,1740,1718,-22.00,0.00,0.00,-2,1700-1759,0.00,,175.00,1217.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N892NN,2314,11298,1129806,30194,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1409,3.00,1408,1412,4.00,4.00,0.00,0,1400-1459,0.00,,152.00,1217.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N9017P,1794,10821,1082106,30852,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1427,6.00,1447,1433,-14.00,0.00,0.00,-1,1400-1459,0.00,,132.00,946.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N9017P,1794,13303,1330303,32467,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1126,4.00,1122,1130,8.00,8.00,0.00,0,1100-1159,0.00,,134.00,946.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N913NN,1318,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2135,4.00,2147,2139,-8.00,0.00,0.00,-1,2100-2159,0.00,,59.00,361.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N913NN,2670,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0631,5.00,0635,0636,1.00,1.00,0.00,0,0600-0659,0.00,,67.00,361.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N914UY,609,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0939,7.00,0957,0946,-11.00,0.00,0.00,-1,0900-0959,0.00,,70.00,361.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N978NN,1403,10821,1082106,30852,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,0808,5.00,0844,0813,-31.00,0.00,0.00,-2,0800-0859,0.00,,173.00,1217.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N988NN,1227,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1127,10.00,1155,1137,-18.00,0.00,0.00,-2,1100-1159,0.00,,61.00,361.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AA,N988NN,1227,11057,1105703,31057,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0905,4.00,0902,0909,7.00,7.00,0.00,0,0900-0959,0.00,,57.00,361.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AS,N265AK,922,10821,1082106,30852,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2003,6.00,1959,2009,10.00,10.00,0.00,0,1900-1959,0.00,,351.00,2335.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,AS,N265AK,922,14747,1474703,30559,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1521,5.00,1559,1526,-33.00,0.00,0.00,-2,1500-1559,0.00,,244.00,2335.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,DL,N338NB,2784,10821,1082106,30852,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0717,6.00,0735,0723,-12.00,0.00,0.00,-1,0700-0759,0.00,,68.00,409.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,DL,N358NB,1652,11433,1143302,31295,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0009,7.00,0030,0016,-14.00,0.00,0.00,-1,0001-0559,0.00,,54.00,409.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,DL,N366NW,2312,11433,1143302,31295,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1005,5.00,1034,1010,-24.00,0.00,0.00,-2,1000-1059,0.00,,60.00,409.00,,,,,
2022,1,3,1,2,3/1/2022 12:00:00 AM,DL,N366NW,2449,10821,1082106,30852,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1250,11.00,1305,1301,-4.00,0.00,0.00,-1,1300-1359,0.00,,72.00,409.00,,,,,
