YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2022,1,2,1,2,2/1/2022 12:00:00 AM,9E,N329PQ,5214,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2240,5.00,2304,2245,-19.00,0.00,0.00,-2,2300-2359,0.00,,41.00,184.00,,,,,
2022,1,2,1,2,2/1/2022 12:00:00 AM,9E,N490PX,5449,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1747,9.00,1826,1756,-30.00,0.00,0.00,-2,1800-1859,0.00,,37.00,184.00,,,,,
2022,1,2,1,2,2/1/2022 12:00:00 AM,9E,N490PX,5449,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1548,4.00,1604,1552,-12.00,0.00,0.00,-1,1600-1659,0.00,,41.00,184.00,,,,,
2022,1,2,1,2,2/1/2022 12:00:00 AM,9E,N678CA,5199,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1132,12.00,1209,1144,-25.00,0.00,0.00,-2,1200-1259,0.00,,37.00,184.00,,,,,
2022,1,2,1,2,2/1/2022 12:00:00 AM,9E,N678CA,5199,12478,1247805,31703,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0951,4.00,1005,0955,-10.00,0.00,0.00,-1,1000-1059,0.00,,37.00,184.00,,,,,
2022,1,2,1,2,2/1/2022 12:00:00 AM,9E,N901XJ,5206,10821,1082106,30852,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,0706,6.00,0720,0712,-8.00,0.00,0.00,-1,0700-0759,0.00,,44.00,184.00,,,,,
2022,1,2,1,2,2/1/2022 12:00:00 AM,AA,N118US,2314,10821,1082106,30852,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1700,7.00,1745,1707,-38.00,0.00,0.00,-2,1700-1759,0.00,,167.00,1217.00,,,,,
2022,1,2,1,2,2/1/2022 12:00:00 AM,AA,N118US,2314,11298,1129806,30194,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1416,5.00,1411,1421,10.00,10.00,0.00,0,1400-1459,0.00,,153.00,1217.00,,,,,
2022,1,2,1,2,2/1/2022 12:00:00 AM,AA,N523UW,609,10821,1082106,30852,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0928,7.00,0959,0935,-24.00,0.00,0.00,-2,0900-0959,0.00,,66.00,361.00,,,,,
2022,1,2,1,2,2/1/2022 12:00:00 AM,AA,N710UW,1283,10821,1082106,30852,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1950,40.00,2021,2030,9.00,9.00,0.00,0,2000-2059,0.00,,127.00,946.00,,,,,
2022,1,2,1,2,2/1/2022 12:00:00 AM,AA,N710UW,1283,13303,1330303,32467,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1640,4.00,1655,1644,-11.00,0.00,0.00,-1,1600-1659,0.00,,131.00,946.00,,,,,
